id,content,review,rating,sentiment
8620646,"Nước chấm quá tệ , xôi chiên thì nghe mùi gì k chả ra xôi chiên gì","Nước chấm quá tệ , xôi chiên thì nghe mùi gì không chả ra xôi chiên gì",not_recommended,negative
8628324,"đặt bánh mì chả nhưng giao bánh mỳ trứng ốp la, giao sai hàng đã đặt","đặt bánh mì chả nhưng giao bánh mỳ trứng ốp la, giao sai hàng đã đặt",not_recommended,negative
8585427,"Bánh mì thì yểu xìu, nước cho thì cho trà đường không biết uống kiểu gì. 
Không ngon.!","Bánh mì thì yểu xìu, nước cho thì cho trà đường không biết uống kiểu gì. 
Không ngon.!",not_recommended,negative
8579074,Rất dở và ly nước chanh trà thua dỡ lắm,Rất dở và ly nước chanh trà thua dở lắm,recommended,negative
8567390,"bánh mỳ khá mặn, thịt nướng mặn và chua, sữa đậu nành khá ngon. khuya đặt vì đói nma chỉ uống nổi ly sữa đậu nành","bánh mỳ khá mặn, thịt nướng mặn và chua, sữa đậu nành khá ngon. khuya đặt vì đói nhưng mà chỉ uống nổi ly sữa đậu nành",not_recommended,negative
8560686,Bánh mỳ rất  dỡ. Nươc như nước lã. Lần sau sẽ k mua thất vọng,Bánh mỳ rất  dở. Nước như nước lã. Lần sau sẽ không mua thất vọng,not_recommended,negative
8556550,"mặn , mì dở mà nước kèm theo cũng dở nốt nói chung phí xiền mn tránh quán này đi nha","mặn , mì dở mà nước kèm theo cũng dở nốt nói chung phí xiền mọi người tránh quán này đi nha",not_recommended,negative
8462721,"Mình đặt ở đây 3 lần và chung 1 cảm nhận.
Bánh mì cay và mặn.
Nước ngọt hoặc sữa đậu nành thì pha thêm nước thì phải. Nhạt tếch luôn không ra vị gì cả. Hy vọng tiệm cố gắng khắc phục.","Mình đặt ở đây 3 lần và chung 1 cảm nhận.
Bánh mì cay và mặn.
Nước ngọt hoặc sữa đậu nành thì pha thêm nước thì phải. Nhạt tếch luôn không ra vị gì cả. Hy vọng tiệm cố gắng khắc phục.",not_recommended,negative
8825924,Mình mua thêm kem cheese 10k mà tiệm ko bỏ cho mình làm mình mất 10k để đc uống trà sữa bình thường,Mình mua thêm kem cheese 10k mà tiệm không bỏ cho mình làm mình mất 10k để được uống trà sữa bình thường,not_recommended,negative
8443653,hơi ngọt giảm đường lại là ngon hơn,hơi ngọt giảm đường lại là ngon hơn,recommended,negative
8411989,mình thấy không ngon. chưa thấm gia vị gì cả. đựng trong hộp xốp đổ hết nước sốt luôn nữa :(((,mình thấy không ngon. chưa thấm gia vị gì cả. đựng trong hộp xốp đổ hết nước sốt luôn nữa :(((,not_recommended,negative
8303569,chưa thấy chân gà nào mà dỡ đến như vậy không nước chấm đã đành mà ướp thì k thấm . Nói chung là dỡ cân nhắc trước khi mua. Quá thất vọng,chưa thấy chân gà nào mà dở đến như vậy không nước chấm đã đành mà ướp thì không thấm . Nói chung là dở cân nhắc trước khi mua. Quá thất vọng,not_recommended,negative
8272667,Chân gà chưa thấm mà còn k có nước chấm.,Chân gà chưa thấm mà còn không có nước chấm.,recommended,negative
7885731,"nhiều đá,trà nhạt, chưa được ngon lắm shop ơi, hẹn lần sau sẻ được cải thiện","nhiều đá,trà nhạt, chưa được ngon lắm shop ơi, hẹn lần sau sẽ được cải thiện",not_recommended,negative
7774529,"nhiều dầu quá, bánh canh ra thành cháo chờ, thất vọng, ớn không ngon, không mua nữa.","nhiều dầu quá, bánh canh ra thành cháo chờ, thất vọng, ớn không ngon, không mua nữa.",not_recommended,negative
8595498,quá tệ bánh tráng quá ít đồ ăn cũng chưa được ngon không hài lòng,quá tệ bánh tráng quá ít đồ ăn cũng chưa được ngon không hài lòng,not_recommended,negative
8588007,Đặt phần bạch tuộc cay quán bán bạch tuộc bóp gỏi - làm thì lâu mà còn giao lộn món! 1 sao,Đặt phần bạch tuộc cay quán bán bạch tuộc bóp gỏi - làm thì lâu mà còn giao lộn món! 1 sao,not_recommended,negative
8461824,"39.999đ được 42 con ốc như này đây. Còn lại là sả ớt, chắc để ăn với cơm. Quán bán buôn có tâm quá. Mua lần đầu cũng như lần cuối.","39.999đ được 42 con ốc như này đây. Còn lại là sả ớt, chắc để ăn với cơm. Quán bán buôn có tâm quá. Mua lần đầu cũng như lần cuối.",not_recommended,negative
8440343,quá tệ.bán mất.k nghĩ là mất tới như vậy lun á.zừa dở mà mất nửa. không nên mua,quá tệ.bán mất.không nghĩ là mất tới như vậy luôn á. vừa dở mà mất nửa. không nên mua,not_recommended,negative
8364301,"hàu đc 5 con , vỏ hàu bể và vụn than bay vào rất nhiều , khi ăn phải nhổ vỏ hàu ra , ít bơ , không giống trong hình , rau răm chưa nhặt , rửa , chấm 4/10","hàu được 5 con , vỏ hàu bể và vụn than bay vào rất nhiều , khi ăn phải nhổ vỏ hàu ra , ít bơ , không giống trong hình , rau răm chưa nhặt , rửa , chấm 4/10",not_recommended,negative
8134860,"đóng gói kh cẩn thận, bị đổ ra ngoài. Mong quán rút kinh nghiệm hơn nheee","đóng gói không cẩn thận, bị đổ ra ngoài. Mong quán rút kinh nghiệm hơn nhé",not_recommended,negative
7867718,"món ăn không ngon ạ. bạch tuộc nướng vs nc chấm quá nhạt. gỏi bạch tuộc quá nhiều sa tế, trộn không ngon","món ăn không ngon ạ. bạch tuộc nướng với nước chấm quá nhạt. gỏi bạch tuộc quá nhiều sa tế, trộn không ngon",not_recommended,negative
8727141,bán trà sữa k có ống hút sao uống???????,bán trà sữa k có ống hút sao uống???????,recommended,negative
8348524,Thạch nha đam trong ts rg lại chua rứa 🥺,Thạch nha đam trong trà sữa răng lại chua rứa 🥺,recommended,negative
8833455,"Dở , đắt, bánh canh k ngon .....nói chung là dở lắm nha mọi người","Dở , đắt, bánh canh không ngon .....nói chung là dở lắm nha mọi người",not_recommended,negative
8512486,Hình như nay thiếu tóp mỡ. Giá cũng tăng thì phải,Hình như nay thiếu tóp mỡ. Giá cũng tăng thì phải,recommended,negative
8142515,Tô 20k mà nhìn như tô 12-15k,Tô 20k mà nhìn như tô 12-15k,recommended,negative
8071442,"lần đầu đặt ngon. hni đặt lại quá thất vọng. nước mặn, sợi bánh canh bở, 2miếng cả nhỏ xíu","lần đầu đặt ngon. hôm ni đặt lại quá thất vọng. nước mặn, sợi bánh canh bở, 2 miếng cả nhỏ xíu",not_recommended,negative
7722698,"Tô 20k mà đc đúng 2-3 miếng cá nhỏ xíu như hình vậy đó. Quá mắc,mùi vị thì cũng đc thôi,k có gì là đặc biệt.Bán mắc vậy,k dám ăn lần 2","Tô 20k mà được đúng 2-3 miếng cá nhỏ xíu như hình vậy đó. Quá mắc,mùi vị thì cũng được thôi,không có gì là đặc biệt.Bán mắc vậy,không dám ăn lần 2",not_recommended,negative
8150482,cho ít tương với mayonnaise quá,cho ít tương với mayonnaise quá,recommended,negative
8378133,"Quán xứng đáng 0*
Đặc 1 phần cơm 25k ( sườn trứng ) + 1 cơm thêm + 1 đồ ăn thêm… mà nó giao chỉ có 1 phần cơm 25k còn đồ ăn thêm 5k vs cơm thêm 3k thì k có :)))) 
Tức vl 
Lần đầu cũng như lần cuối đặc quán nàyo","Quán xứng đáng 0*
Đặc 1 phần cơm 25k ( sườn trứng ) + 1 cơm thêm + 1 đồ ăn thêm… mà nó giao chỉ có 1 phần cơm 25k còn đồ ăn thêm 5k với cơm thêm 3k thì không có :)))) 
Tức vl 
Lần đầu cũng như lần cuối đặc quán này",not_recommended,negative
8148536,"Phần cơm 30k quá là tệ luôn, đồ ăn không có tôm, như hình, kêu thêm rau củ xào thì k hề có luôn, không bh đặt lại nữa","Phần cơm 30k quá là tệ luôn, đồ ăn không có tôm, như hình, kêu thêm rau củ xào thì không hề có luôn, không bao giờ đặt lại nữa",not_recommended,negative
8578045,"Mình đặt cháo chờ chả trứng nhưng lại có cá ở trong này, mình cũng không thích ăn cá nữa. Nên hy vọng lần sau khi hết trứng quán thêm cho khách món khác vui lòng gọi lại cho khách để hỏi.","Mình đặt cháo chờ chả trứng nhưng lại có cá ở trong này, mình cũng không thích ăn cá nữa. Nên hy vọng lần sau khi hết trứng quán thêm cho khách món khác vui lòng gọi lại cho khách để hỏi.",not_recommended,negative
8511976,quán bỏ ít nước quá,quán bỏ ít nước quá,recommended,negative
8115579,Mình dặn đừng bỏ ớt rồi nhưng quán vẫn bỏ vào. Buồn thật luôn í!!!,Mình dặn đừng bỏ ớt rồi nhưng quán vẫn bỏ vào. Buồn thật luôn í!!!,not_recommended,negative
8066812,Huhu lần sau anh cho thêm cái bát nhựa với muỗng nhựa nhee,Huhu lần sau anh cho thêm cái bát nhựa với muỗng nhựa nhé,recommended,negative
8608283,ko có trái dừa mất điểm cho lần đầu tiên và không mua lần thứ 2 ạ,không có trái dừa mất điểm cho lần đầu tiên và không mua lần thứ 2 ạ,not_recommended,negative
8601555,"đặt kem dừa trái , ship kem ly , treo đầu dê bán thịt chó","đặt kem dừa trái , ship kem ly , treo đầu dê bán thịt chó",not_recommended,negative
8568805,Đặt kem trái dừa mà giao bằng ly mất ngon ko vừa ý gshsjjshd hshshs,Đặt kem trái dừa mà giao bằng ly mất ngon không vừa ý ,not_recommended,negative
8523039,"Dừa chưa chặt sao uống shipper ơi, sao ko bảo quán chặt dừa đi ạ","Dừa chưa chặt sao uống shipper ơi, sao không bảo quán chặt dừa đi ạ",not_recommended,negative
8063737,K cho gọi mỗi nước dừa k bắt phải mua thêm kem để đặt hàng trải nghiệm  rất tệ,Không cho gọi mỗi nước dừa không bắt phải mua thêm kem để đặt hàng trải nghiệm  rất tệ,not_recommended,negative
8386374,"Không giống hình. Đóng gói sơ sài, đóng bằng bao nilong chứ không đóng trong hộp","Không giống hình. Đóng gói sơ sài, đóng bằng bao nilong chứ không đóng trong hộp",not_recommended,negative
8889349,"Không ngon. Đồ chiên bị cháy đen thui, bò viên với tôm viên thì chua như kiểu bị hư í. Nói chung là tốn tiền","Không ngon. Đồ chiên bị cháy đen thui, bò viên với tôm viên thì chua như kiểu bị hư í. Nói chung là tốn tiền",not_recommended,negative
8577688,thức ăn dùng đồ cũ. ram cháy đen sì. nói chung là dỡ tệ. k nên mua.,thức ăn dùng đồ cũ. ram cháy đen sì. nói chung là dỡ tệ. không nên mua.,not_recommended,negative
8438421,"Bún đậu mắm tôm sao không có mắm 
Như thế chấm bằng gì ......... làm ăn ẩu thả thế nhợ rồi ai dám mua tiếp nữa ..... bưa","Bún đậu mắm tôm sao không có mắm 
Như thế chấm bằng gì ......... làm ăn ẩu thả thế nhợ rồi ai dám mua tiếp nữa ..... bưa",not_recommended,negative
8436902,Thạch giống như để lâu quá nên ăn trúng cái thạch có mùi khó chịu,Thạch giống như để lâu quá nên ăn trúng cái thạch có mùi khó chịu,not_recommended,negative
8436889,Bún đậu mắm tôm mà sao ko có mắm..như vậy ăn bún chấm bằng cái gì.bún đậu phải có mắm tôm chứ.sao lại ko có,Bún đậu mắm tôm mà sao không có mắm..như vậy ăn bún chấm bằng cái gì.bún đậu phải có mắm tôm chứ.sao lại không có,not_recommended,negative
8416852,"minh góp ý nhé , ram chiên thi k nói nhưng  để cuốn cải vô cùng dỡ, k bên dùng xà lách mà thay vao đó mk dùng cải cay sẽ ngon hơn nhiều và k nên bỏ xoài ngọt nhé, vi gây ra ớn, tóm lại chỉ cần cải cay với dưa leo là cuốn ngon r? ý kiến riêng nhé","mình góp ý nhé , ram chiên thì không nói nhưng  để cuốn cải vô cùng dở, không bên dùng xà lách mà thay vao đó mình dùng cải cay sẽ ngon hơn nhiều và không nên bỏ xoài ngọt nhé, vì gây ra ớn, tóm lại chỉ cần cải cay với dưa leo là cuốn ngon rồi? ý kiến riêng nhé",not_recommended,negative
8312077,ram cuốn cải không có bánh tráng,ram cuốn cải không có bánh tráng,recommended,negative
8198041,"ly cafe chưa được đóng kĩ, cafe sữa nhưng hơi đắng. Còn lại tạm ổn","ly cafe chưa được đóng kĩ, cafe sữa nhưng hơi đắng. Còn lại tạm ổn",recommended,negative
8778706,Chú ý đơn hàng hơn nha. Đặt chả nướng mà quên chả nướng của tui rồi :)),Chú ý đơn hàng hơn nha. Đặt chả nướng mà quên chả nướng của tui rồi ,not_recommended,negative
8371045,phần bún như thế này mà để giá thu khách 30k/phần thì cũng đến chịu quán.,phần bún như thế này mà để giá thu khách 30k/phần thì cũng đến chịu quán.,not_recommended,negative
8116772,Bún chả mà sao ko có chả ta mình đặt thêm thịt nướng mới có. Nếu ko là ko có lun hả,Bún chả mà sao không có chả ta mình đặt thêm thịt nướng mới có. Nếu không là không có luôn hả,recommended,negative
8055072,"không có dăm bông , không ngon, lan sau không mua quán này nữa ok","không có dăm bông , không ngon, lần sau không mua quán này nữa ok",not_recommended,negative
7994300,nc mắm hơi nhạt nhưng vẫn ok. phần 30k nếu chưa giảm giá tính ra sẽ hơi cao. sau khi giảm gia còn 20 thì vừa giá. nên thôi tắt luôn giảm giá đi cũng dc,nước mắm hơi nhạt nhưng vẫn ok. phần 30k nếu chưa giảm giá tính ra sẽ hơi cao. sau khi giảm gia còn 20 thì vừa giá. nên thôi tắt luôn giảm giá đi cũng dc,recommended,negative
7912821,"Đặt bún chả Hà Nội mà giao bún với lèo tèo mấy miếng thịt nướng, đã thế thịt nhiều mỡ.","Đặt bún chả Hà Nội mà giao bún với lèo tèo mấy miếng thịt nướng, đã thế thịt nhiều mỡ.",not_recommended,negative
8891099,Ko bỏ nước ăn kiểu gì đây trời.vào mở ra xem ko thấy quay ra tài xế chạy mất rồi.,Không bỏ nước ăn kiểu gì đây trời.vào mở ra xem không thấy quay ra tài xế chạy mất rồi.,not_recommended,negative
8279679,"phần 27k mà thịt ít nướng chưa tới , nước thì lỏng vị nhạt nhẽo ,","phần 27k mà thịt ít nướng chưa tới , nước thì lỏng vị nhạt nhẽo ,",not_recommended,negative
8096204,"Nhìn là biết bún để qua đêm ! Ko hài lòng, ngon thì ngon nhưng ko hài lòng về phần bún","Nhìn là biết bún để qua đêm ! Không hài lòng, ngon thì ngon nhưng không hài lòng về phần bún",not_recommended,negative
8092975,"Không ngon. Nem chả và nước mắm quá lạnh......
Chshg h hxh hchch hcuch hcuccjbb. Vjvh h h h. Hhch",Không ngon. Nem chả và nước mắm quá lạnh......,not_recommended,negative
7701547,mì cay hơi lạt,mì cay hơi lạt,recommended,negative
8727483,Ủa chứ làm ăn kiểu gì canh hư vẫn bán cho khách ?,Ủa chứ làm ăn kiểu gì canh hư vẫn bán cho khách ?,recommended,negative
8709162,"Cơm sống, vị canh lẫn gà giống như đã để lâu rồi, có mùi đặc biệt cơm thêm còn có cả con gì đấy nhìn giống sâu bọ :)))","Cơm sống, vị canh lẫn gà giống như đã để lâu rồi, có mùi đặc biệt cơm thêm còn có cả con gì đấy nhìn giống sâu bọ :)))",recommended,negative
8696655,"Cơm quá thậm tệ, thua cơm chó, thật sự ko hài lòng và sẽ không quay lại","Cơm quá thậm tệ, thua cơm chó, thật sự không hài lòng và sẽ không quay lại",not_recommended,negative
8656939,"cơm khô ,sượng ăn k nổi  mong lần sau cho thêm chút rau chứ dk vài cọng","cơm khô ,sượng ăn không nổi mong lần sau cho thêm chút rau chứ được vài cọng",not_recommended,negative
8656335,"Cơm dở, miếng thịt to như lỗ mũi, phí tiền vkl. Tiền này cứt đi còn hơn","Cơm dở, miếng thịt to như lỗ mũi, phí tiền vkl. Tiền này cứt đi còn hơn",not_recommended,negative
8650925,"Thịt thì toàn mỡ k nói rồi mà lật miếng trứng lên như này ai chịu nổi trời 🥲
Mong quán để ý đồ ăn hơn","Thịt thì toàn mỡ không nói rồi mà lật miếng trứng lên như này ai chịu nổi trời 🥲
Mong quán để ý đồ ăn hơn",not_recommended,negative
8634882,"được có miếng sườn mà chua lè 
có thêm miếng trứng còn tạm được đằng này lại ko có","được có miếng sườn mà chua lè 
có thêm miếng trứng còn tạm được đằng này lại không có",not_recommended,negative
8625311,"Giao thiếu món, đặt trứng mà quán không bỏ, lần sau quán chú ý giùm em với ạ","Giao thiếu món, đặt trứng mà quán không bỏ, lần sau quán chú ý giùm em với ạ",not_recommended,negative
8598029,"Cơm quá tệ so với giá tiền ở mặt bằng chung, mình ko nghĩ sẽ đặt lại ở quán này","Cơm quá tệ so với giá tiền ở mặt bằng chung, mình không nghĩ sẽ đặt lại ở quán này",not_recommended,negative
8557661,Sườn nghe mùi thiu :((( đặt hộp cơm có mỗi miếng sườn với vài cọng đậu ve mà phải bỏ nguyên miếng,Sườn nghe mùi thiu :((( đặt hộp cơm có mỗi miếng sườn với vài cọng đậu ve mà phải bỏ nguyên miếng,not_recommended,negative
8551004,nấu cơm sống thế mà cũng bán cho khách.chả biết ăn kiểu gì. phí tiền,nấu cơm sống thế mà cũng bán cho khách.chả biết ăn kiểu gì. phí tiền,not_recommended,negative
8538301,"Cơm chỉ có thịt và kim chi
Không còn ngon như trước
Trước còn có rau xào với trứng chiên","Cơm chỉ có thịt và kim chi
Không còn ngon như trước
Trước còn có rau xào với trứng chiên",not_recommended,negative
8406702,"Bán cơm kh cho bịch mắn, quán xem lại đi nghe bân ri là chết r","Bán cơm không cho bịch mắm, quán xem lại đi nghe bán ri là chết rồi",not_recommended,negative
8384378,"hộp 25k 1 miếng sườn + kim chi kèm theo 1 sợi tóc , vippro","hộp 25k 1 miếng sườn + kim chi kèm theo 1 sợi tóc , vippro",not_recommended,negative
8279604,Quá tệ. Đặt gà Kho giao gà chiên mắm. Ăn rau xong ăn gà thì nghe mùi thiu,Quá tệ. Đặt gà Kho giao gà chiên mắm. Ăn rau xong ăn gà thì nghe mùi thiu,not_recommended,negative
7984163,"rau héo quá, nước lẫu thì ngon mà rau với đồ ăn ko đc ngon","rau héo quá, nước lẫu thì ngon mà rau với đồ ăn không được ngon",not_recommended,negative
7577902,"Trứng chiên hơi dơ .cảm nhận bằng mắt rất tệ 
momg quán sau làm đoàng hoàng hơn ạ","Trứng chiên hơi dơ .cảm nhận bằng mắt rất tệ 
mong quán sau làm đoàng hoàng hơn ạ",not_recommended,negative
8792306,Bánh mì ko giòn . Dịu quá  nhai khó.               . Z z z z z z z z z. Z,Bánh mì không giòn . Dịu quá  nhai khó.,not_recommended,negative
8718529,Tưởng xúc xích kia ai dè đắt mà ko xứng nuốt ko trôi  bánh mỳ cũng ko giòn,Tưởng xúc xích kia ai dè đắt mà không xứng nuốt không trôi  bánh mỳ cũng không giòn,not_recommended,negative
8658121,"kh có tương ớt, bánh mì kh giòn, dai lắm nhé ....... ... .. mn.","không có tương ớt, bánh mì không giòn, dai lắm nhé ....... ... .. mọi người.",not_recommended,negative
8588724,Không ngon. Tệ. Bánh mỳ kẹp mỗi thịt và rau răm là hết. Không ngon tí nào,Không ngon. Tệ. Bánh mỳ kẹp mỗi thịt và rau răm là hết. Không ngon tí nào,not_recommended,negative
8539302,Lần sau quán đóng nc mía chặt hơn nhé. Nhận cái mà bung hết nắp đổ cả ra ngoài.,Lần sau quán đóng nước mía chặt hơn nhé. Nhận cái mà bung hết nắp đổ cả ra ngoài.,not_recommended,negative
8421303,"ghi thêm hiều ớt cay nhưng bánh mặn quá ko , bánh dịu nhút ko chút gòn luôn","ghi thêm hiều ớt cay nhưng bánh mặn quá không , bánh dịu nhút không chút gòn luôn",not_recommended,negative
8251983,"như vậy là sao đây quán ? bánh mỳ thịt hay bánh mỳ kiến ? rồi kiểu ruồi bu kiến đậu vậy làm sao mà ăn được, thử hỏi chủ chán là khách hàng mua cảm thấy sao, thấy có gướm hay là không, chưa kể bánh mỳ thì nguội, dở, tanh tanh ăn không được, bánh mỳ phải nói là nhớp thật sự, làm ơn buôn bán có tâm, để đức lại cho con cháu, bạn vậy ai dám mua lần nữa","như vậy là sao đây quán ? bánh mỳ thịt hay bánh mỳ kiến ? rồi kiểu ruồi bu kiến đậu vậy làm sao mà ăn được, thử hỏi chủ chán là khách hàng mua cảm thấy sao, thấy có gướm hay là không, chưa kể bánh mỳ thì nguội, dở, tanh tanh ăn không được, bánh mỳ phải nói là nhớp thật sự, làm ơn buôn bán có tâm, để đức lại cho con cháu, bạn vậy ai dám mua lần nữa",not_recommended,negative
8251799,"bánh mỳ thì nguội, kiến bu tùm lum, rồi làm sao mà ăn, chan nước thì mặn chát, dở. quán làm ăn có tâm giùm, buôn bán thất đức","bánh mỳ thì nguội, kiến bu tùm lum, rồi làm sao mà ăn, chan nước thì mặn chát, dở. quán làm ăn có tâm giùm, buôn bán thất đức",not_recommended,negative
8216468,Nước chan hơi mặn,Nước chan hơi mặn,recommended,negative
8150667,"nói không bỏ ớt quán vẫn bỏ, bánh mì hơi nguội","nói không bỏ ớt quán vẫn bỏ, bánh mì hơi nguội",recommended,negative
7996580,"không ngon như mình tưởng, mặn mà dở nữa, hi vọng quán cải thiện, hic.","không ngon như mình tưởng, mặn mà dở nữa, hi vọng quán cải thiện, hic.",not_recommended,negative
7979425,Sử dụng mì cũ k rõ từ hôm nào mua 3 ổ 1 ổ cũ cứng như bê tông 2 ổ kia thì giòn xốp đúng mì trong ngày ăn thấy khác biệt rõ rệt,Sử dụng mì cũ không rõ từ hôm nào mua 3 ổ 1 ổ cũ cứng như bê tông 2 ổ kia thì giòn xốp đúng mì trong ngày ăn thấy khác biệt rõ rệt,not_recommended,negative
7788276,"Bánh mì tạm ổn, nhưng bị nguội và không được giòn. Hy vọng lần sau quán cải thiện hơn","Bánh mì tạm ổn, nhưng bị nguội và không được giòn. Hy vọng lần sau quán cải thiện hơn",not_recommended,negative
8891785,"Bánh hỏi hơi dày so với bt mình ăn, còn tầm bắp quãng Ngãi thì ko giống tam bắp mình ăn ở quảng Ngãi nói chung ko đến nỗi nhưng chắc mình hơi kén đồ ăn nên ko thích lắm","Bánh hỏi hơi dày so với bình thường mình ăn, còn tầm bắp quãng Ngãi thì không giống tầm bắp mình ăn ở quảng Ngãi nói chung không đến nỗi nhưng chắc mình hơi kén đồ ăn nên không thích lắm",not_recommended,negative
8865470,Mua 50 nói ăn được 2 người mà ship hộp bé xíu :)) hơi thất vọng,Mua 50 nói ăn được 2 người mà ship hộp bé xíu :)) hơi thất vọng,not_recommended,negative
8824751,"mắm vị chua, k thơm như các cửa hàng khác. cá nhân mìn thấy mắm k ngon","mắm vị chua, không thơm như các cửa hàng khác. cá nhân mình thấy mắm không ngon",not_recommended,negative
8770331,thịt nướng mặn như nyc,thịt nướng mặn như người yêu cũ,recommended,negative
8653954,"Giao nhầm món, cực kì ghét giao nhầm món và sẽ ko bao giờ oder lại quand này nữa","Giao nhầm món, cực kì ghét giao nhầm món và sẽ không bao giờ order lại quán này nữa",not_recommended,negative
8640504,ê bọn bây lừa đảo à ship 2 phần đem tới 1 phần là sao,ê bọn bây lừa đảo à ship 2 phần đem tới 1 phần là sao,not_recommended,negative
8561507,"quán làm khá lâu, bánh bị cháy, sốt k có gì đặc biệt. màu bánh chán","quán làm khá lâu, bánh bị cháy, sốt không có gì đặc biệt. màu bánh chán",not_recommended,negative
8560660,Đặt ko cay ko ớt . Quất nguyên bịch nước mắm cay lè ko ăn dc lun,Đặt không cay không ớt . Quất nguyên bịch nước mắm cay lè không ăn được luôn,not_recommended,negative
8525302,Đặt bánh mì heo quay mà sao giao bánh mì thịt nướng. Hết món thì phải báo lại cho khách. Quán hãy xem lại kỹ đơn hàng rồi giao cho khách nha. Lần đầu đặt mà như vậy rồi,Đặt bánh mì heo quay mà sao giao bánh mì thịt nướng. Hết món thì phải báo lại cho khách. Quán hãy xem lại kỹ đơn hàng rồi giao cho khách nha. Lần đầu đặt mà như vậy rồi,recommended,negative
8504575,"Mắm hôm nay quá loãng, dặn ko bỏ ram vẫn bỏ rất nhiều, ko hài lòng","Mắm hôm nay quá loãng, dặn không bỏ ram vẫn bỏ rất nhiều, không hài lòng",not_recommended,negative
8454354,"Bánh mì hnay ăn ko ngon như mọi lần , ko bỏ ớt luôn, ăn nó cứ cảm thấy thiếu thiếu, mong lần sau sẽ ngon hơn","Bánh mì hôm nay ăn không ngon như mọi lần , không bỏ ớt luôn, ăn nó cứ cảm thấy thiếu thiếu, mong lần sau sẽ ngon hơn",not_recommended,negative
8399722,"thịt hơi nguội, mà mình ăn bún kh hợp khẩu vị, bù lại shipper ok","thịt hơi nguội, mà mình ăn bún không hợp khẩu vị, bù lại shipper ok",not_recommended,negative
8226695,"Thịt heo quay quá tệ, dai nhách, không được như trong hình chút nào.zzzzzzzzzzzzz zzzzzzzzzzxxx","Thịt heo quay quá tệ, dai nhách, không được như trong hình chút nào.",not_recommended,negative
8180696,"Lần trước mình đã đánh giá ko hài lòng vì bún khô ít dầu, lần này ko có dầu luôn :) quá tệ, nếu lần sau mình đặt mà tính trạng vẫn vậy thì sẽ ko quay lại nữa","Lần trước mình đã đánh giá không hài lòng vì bún khô ít dầu, lần này không có dầu luôn :) quá tệ, nếu lần sau mình đặt mà tính trạng vẫn vậy thì sẽ không quay lại nữa",not_recommended,negative
8160962,"Ăn bao nhiêu lần nhưng hôm nay rất tệ, bún có sợ khô như là bún cũ, ít dầu nên bún cũng khô khốc, đã note ko đậu phộng vẫn bỏ rất nhiều, nói chung hôm nay tệ","Ăn bao nhiêu lần nhưng hôm nay rất tệ, bún có sợ khô như là bún cũ, ít dầu nên bún cũng khô khốc, đã note không đậu phộng vẫn bỏ rất nhiều, nói chung hôm nay tệ",not_recommended,negative
8107037,Ít mà đắt ghê :( bánh cũng chưa chín mà bị ướt mong quán cải thiện,Ít mà đắt ghê :( bánh cũng chưa chín mà bị ướt mong quán cải thiện,not_recommended,negative
8008531,một suất 35k mà được có 1 chút thịt heo quay chút xíu. Từ nay về sau không đặt quán nữa,một suất 35k mà được có 1 chút thịt heo quay chút xíu. Từ nay về sau không đặt quán nữa,not_recommended,negative
8002291,đặt bún mắm nêm mà ra nước chấm quán làm không hài lòng. Hơi không hài lòng,đặt bún mắm nêm mà ra nước chấm quán làm không hài lòng. Hơi không hài lòng,not_recommended,negative
8001821,"Nhìn cái gỏi cuốn đúng chán luôn,ko biết ăn kiểu gì…quán chỉ dc món bún,bánh hỏi là được còn lại toàn thứ chi chi","Nhìn cái gỏi cuốn đúng chán luôn,không biết ăn kiểu gì…quán chỉ được món bún,bánh hỏi là được còn lại toàn thứ chi chi",not_recommended,negative
7999671,rau kh sạch,rau không sạch,recommended,negative
7899691,"Chả bị chua hôi,sao mà quán bán dc thế nhỉ ,bún nước ngọt quá ko ăn dc ,nhợn hết cả người 
Quan trọng bữa đọc thấy nói chả bị hư ko tin nấu ăn trúng mới biết ,quán nên xem lại nha","Chả bị chua hôi,sao mà quán bán được  thế nhỉ ,bún nước ngọt quá không ăn được ,nhợn hết cả người 
Quan trọng bữa đọc thấy nói chả bị hư không tin nấu ăn trúng mới biết ,quán nên xem lại nha",not_recommended,negative
7836727,"Chè chuối nướng mà nếp trắng bạch sao á l,ko ngon nữa,chuối vẫn còn vị chát","Chè chuối nướng mà nếp trắng bạch sao á ,không ngon nữa,chuối vẫn còn vị chát",not_recommended,negative
7789092,"Thịt nướng lá lốt bị hư, chua lắc ăn k được. Xỉu á 🤮🤮🤮","Thịt nướng lá lốt bị hư, chua lắc ăn không được. Xỉu á 🤮🤮🤮",recommended,negative
8679019,"tô 25k mà bỏ có 1 lát riêu,bún hì chưa được chén,k hài lòng .","tô 25k mà bỏ có 1 lát riêu,bún hì chưa được chén,không hài lòng .",not_recommended,negative
8190653,Ủa đặt riêu chả mà sao ko có riêu??? Chấm hỏi quán. Kèm ảnh minh hoạ,Ủa đặt riêu chả mà sao ko có riêu??? Chấm hỏi quán. Kèm ảnh minh hoạ,not_recommended,negative
8352073,Cf muối bị chua. Không ngon. Chắc sẽ ko đặt lại lần nào nữa …… cf bị chua,Cafe muối bị chua. Không ngon. Chắc sẽ không đặt lại lần nào nữa …… cafe bị chua,not_recommended,negative
